t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	26.140000	83.310000	172.000000	1.000000	180.000000	52.000000	0.000000	0.000000
0.010000	26.140000	83.310000	284.000000	0.000000	180.000000	52.000000	0.000000	0.000000
0.020000	26.230000	83.700000	413.000000	0.000000	180.000000	52.000000	9.000000	39.000000
0.030000	26.150000	83.880000	505.000000	0.000000	180.000000	52.000000	-8.000000	18.000000
0.040000	25.900000	84.000000	580.000000	0.000000	181.000000	53.000000	-25.000000	12.000000
0.050000	25.380000	84.100000	597.000000	0.000000	181.000000	53.000000	-52.000000	10.000000
0.060000	24.690000	84.100000	637.000000	0.000000	181.000000	53.000000	-69.000000	0.000000
0.070000	23.340000	84.030000	675.000000	0.000000	181.000000	53.000000	-135.000000	-7.000000
0.080000	21.200000	83.740000	710.000000	0.000000	180.000000	54.000000	-214.000000	-29.000000
0.090000	18.540000	83.330000	746.000000	0.000000	180.000000	54.000000	-266.000000	-41.000000
0.100000	15.400000	82.650000	771.000000	0.000000	180.000000	54.000000	-314.000000	-68.000000
0.110000	12.510000	81.770000	790.000000	0.000000	177.000000	55.000000	-289.000000	-88.000000
0.120000	9.780000	80.770000	783.000000	0.000000	174.000000	56.000000	-273.000000	-100.000000
0.130000	8.140000	79.880000	790.000000	0.000000	171.000000	57.000000	-164.000000	-89.000000
0.140000	7.370000	79.110000	791.000000	0.000000	166.000000	57.000000	-77.000000	-77.000000
0.150000	7.170000	78.430000	793.000000	0.000000	163.000000	57.000000	-20.000000	-68.000000
0.160000	7.540000	77.740000	796.000000	0.000000	159.000000	57.000000	37.000000	-69.000000
0.170000	8.410000	77.070000	794.000000	0.000000	155.000000	58.000000	87.000000	-67.000000
0.180000	9.610000	76.500000	796.000000	0.000000	154.000000	57.000000	120.000000	-57.000000
0.190000	11.990000	76.010000	783.000000	0.000000	151.000000	58.000000	238.000000	-49.000000
0.200000	14.970000	75.910000	794.000000	0.000000	151.000000	58.000000	298.000000	-10.000000
0.210000	18.360000	76.010000	803.000000	0.000000	153.000000	58.000000	339.000000	10.000000
0.220000	22.040000	76.240000	806.000000	0.000000	155.000000	58.000000	368.000000	23.000000
0.230000	25.430000	76.420000	797.000000	0.000000	157.000000	58.000000	339.000000	18.000000
0.240000	28.630000	76.650000	785.000000	0.000000	158.000000	58.000000	320.000000	23.000000
0.250000	31.010000	76.930000	788.000000	0.000000	161.000000	59.000000	238.000000	28.000000
0.260000	32.700000	77.230000	776.000000	0.000000	164.000000	58.000000	169.000000	30.000000
0.270000	33.940000	77.590000	777.000000	0.000000	165.000000	58.000000	124.000000	36.000000
0.280000	34.410000	77.900000	776.000000	0.000000	167.000000	58.000000	47.000000	31.000000
0.290000	34.320000	78.240000	761.000000	0.000000	167.000000	57.000000	-9.000000	34.000000
0.300000	33.850000	78.630000	746.000000	0.000000	167.000000	57.000000	-47.000000	39.000000
0.310000	32.500000	79.020000	734.000000	0.000000	168.000000	56.000000	-135.000000	39.000000
0.320000	30.690000	79.350000	731.000000	0.000000	169.000000	57.000000	-181.000000	33.000000
0.330000	28.560000	79.420000	731.000000	0.000000	170.000000	56.000000	-213.000000	7.000000
0.340000	26.700000	79.340000	749.000000	0.000000	171.000000	55.000000	-186.000000	-8.000000
0.350000	25.640000	79.230000	748.000000	0.000000	171.000000	55.000000	-106.000000	-11.000000
0.360000	25.100000	79.110000	746.000000	0.000000	173.000000	54.000000	-54.000000	-12.000000
0.370000	25.160000	78.980000	757.000000	0.000000	173.000000	54.000000	6.000000	-13.000000
0.380000	25.950000	78.820000	783.000000	0.000000	175.000000	54.000000	79.000000	-16.000000
0.390000	27.230000	78.730000	800.000000	0.000000	175.000000	54.000000	128.000000	-9.000000
0.400000	29.180000	78.730000	845.000000	0.000000	175.000000	54.000000	195.000000	0.000000
0.410000	30.080000	78.730000	935.000000	0.000000	174.000000	55.000000	90.000000	0.000000
0.420000	30.280000	78.790000	947.000000	0.000000	174.000000	55.000000	20.000000	6.000000
0.430000	28.970000	78.900000	974.000000	0.000000	173.000000	55.000000	-131.000000	11.000000
0.440000	25.180000	78.900000	996.000000	0.000000	173.000000	55.000000	-379.000000	0.000000
0.450000	19.730000	78.480000	1014.000000	0.000000	171.000000	56.000000	-545.000000	-42.000000
0.460000	14.220000	77.820000	984.000000	0.000000	170.000000	56.000000	-551.000000	-66.000000
0.470000	9.710000	76.930000	894.000000	0.000000	168.000000	55.000000	-451.000000	-89.000000
0.480000	5.870000	76.010000	492.000000	0.000000	165.000000	56.000000	-384.000000	-92.000000
